Metadata_JCP2022	Metadata_InChIKey	Metadata_pert_iname
JCP2022_047237	KVHKWAZUPPBMLL-UHFFFAOYSA-N	SR-2211
JCP2022_072717	QDMXVKKPYBGIAS-UHFFFAOYSA-N	SR-3306
JCP2022_065567	OQWZIAVXCYIZNN-UHFFFAOYSA-N	SR-3677
JCP2022_093554	VFDHMSXXELYMRW-UHFFFAOYSA-N	SR-59230A
JCP2022_016935	DMWVGXGXHPOEPT-UHFFFAOYSA-N	SRC-kinase-inhibitor-I
JCP2022_018598	DWFGGOFPIISJIT-UHFFFAOYSA-N	SRPIN340
JCP2022_033870	IASPBORHOMBZMY-UHFFFAOYSA-N	SRT1720
JCP2022_048181	LAMQVIQMVKWXOC-UHFFFAOYSA-N	SRT2104
JCP2022_076125	QVKPEMXUBULFBM-UHFFFAOYSA-N	SRT3190
JCP2022_084398	SNMCWIDCSPHZRD-UHFFFAOYSA-N	SSR128129E
JCP2022_029114	HBLHLJXFIPCEMW-UHFFFAOYSA-N	ST-2825
JCP2022_032274	HSKAZIJJKRAJAV-UHFFFAOYSA-N	STA-5326
JCP2022_033054	HWNUSGNZBAISFM-UHFFFAOYSA-N	STAT3-inhibitor-VI
JCP2022_115263	ZRRGOUHITGRLBA-UHFFFAOYSA-N	stattic
JCP2022_104754	XNKLLVCARDGLGL-UHFFFAOYSA-N	stavudine
JCP2022_006127	BGFHMYJZJZLMHW-UHFFFAOYSA-N	stemregenin-1
JCP2022_086958	TVIVJHZHPKNDAQ-UHFFFAOYSA-N	STF-083010
JCP2022_016664	DLFCEZOMHBPDGI-UHFFFAOYSA-N	STF-118804
JCP2022_058870	NGQPRVWTFNBUHA-UHFFFAOYSA-N	STF-31
JCP2022_043348	KATNUHQNJGNLPW-UHFFFAOYSA-N	STF-62247
JCP2022_034008	IBLNKMRFIPWSOY-UHFFFAOYSA-N	stiripentol
JCP2022_088350	UCSJYZPVAKXKNQ-UHFFFAOYSA-N	streptomycin
JCP2022_016364	DJSXNILVACEBLP-UHFFFAOYSA-N	strontium-ranelate
JCP2022_073079	QFMPTBUYMZFRIP-UHFFFAOYSA-N	SU014813
JCP2022_110835	YTYGVVYTPPUYRI-UHFFFAOYSA-N	SU11274
JCP2022_060734	NQQBNZBOOHHVQP-UHFFFAOYSA-N	SU3327
JCP2022_074729	QNUKRWAIZMBVCU-UHFFFAOYSA-N	SU9516
JCP2022_043977	KDYFGRWQOYBRFD-UHFFFAOYSA-N	succinic-acid
JCP2022_079001	RKSMVPNZHBRNNS-UHFFFAOYSA-N	succinobucol
JCP2022_004489	AXOIZCJOOAYSMI-UHFFFAOYSA-N	succinylcholine-chloride
JCP2022_083901	SKVLYVHULOWXTD-UHFFFAOYSA-N	succinylsulfathiazole
JCP2022_005068	BAQAVOSOZGMPRM-UHFFFAOYSA-N	sucralose
JCP2022_113513	ZIJKGAXBCRWEOL-UHFFFAOYSA-N	sucrose-octaacetate
JCP2022_088337	UCQSBGOFELXYIN-UHFFFAOYSA-N	sufugolix
JCP2022_098832	WHRODDIHRRDWEW-UHFFFAOYSA-N	sugammadex
JCP2022_021173	FKENQMMABCRJMK-UHFFFAOYSA-N	sulbactam
JCP2022_073145	QFVAWNPSRQWSDU-UHFFFAOYSA-N	sulbentine
JCP2022_011679	CKHJPWQVLKHBIH-UHFFFAOYSA-N	sulbutiamine
JCP2022_001075	AFNXATANNDIXLG-UHFFFAOYSA-N	sulconazole
JCP2022_067440	PBCZLFBEBARBBI-UHFFFAOYSA-N	sulfabenzamide
JCP2022_101401	WVAKABMNNSMCDK-UHFFFAOYSA-N	sulfacarbamide
JCP2022_083818	SKIVFJLNDNKQPD-UHFFFAOYSA-N	sulfacetamide
JCP2022_105060	XOXHILFPRYWFOD-UHFFFAOYSA-N	sulfachlorpyridazine
JCP2022_069049	PJSFRIWCGOHTNF-UHFFFAOYSA-N	sulfadoxine
JCP2022_083147	SGWYOFPLCPFUKP-UHFFFAOYSA-N	sulfafurazole
JCP2022_008133	BRBKOPJOKNSWSG-UHFFFAOYSA-N	sulfaguanidine
JCP2022_075046	QPPBRPIAZZHUNT-UHFFFAOYSA-N	sulfamerazine
JCP2022_027004	GPTONYMQFTZPKC-UHFFFAOYSA-N	sulfameter
JCP2022_003627	ASWVTGNCAZCNNR-UHFFFAOYSA-N	sulfamethazine
JCP2022_092627	VACCAVUAMIDAGB-UHFFFAOYSA-N	sulfamethizole
JCP2022_040550	JLKIGFTWXXRPMT-UHFFFAOYSA-N	sulfamethoxazole
JCP2022_094855	VLYWMPOKSSWJAL-UHFFFAOYSA-N	sulfamethoxypyridazine
JCP2022_047663	KXRZBTAEDBELFD-UHFFFAOYSA-N	sulfametopyrazine
JCP2022_099777	WMPXPUYPYQKQCX-UHFFFAOYSA-N	sulfamonomethoxine
JCP2022_019881	FDDDEECHVMSUSB-UHFFFAOYSA-N	sulfanilamide
JCP2022_028149	GWBPFRGXNGPPMF-UHFFFAOYSA-N	sulfanitran
JCP2022_066379	OVLRICZMNOIGCE-UHFFFAOYSA-N	sulfaphenazole
JCP2022_024874	GECHUMIMRBOMGK-UHFFFAOYSA-N	sulfapyridine
JCP2022_059125	NHZLNPMOSADWGC-UHFFFAOYSA-N	sulfaquinoxaline
JCP2022_058046	NCEXYHBECQHGNR-UHFFFAOYSA-N	sulfasalazine
JCP2022_040932	JNMRHUJNCSQMMB-UHFFFAOYSA-N	sulfathiazole
JCP2022_086689	TTZSNFLLYPYKIL-UHFFFAOYSA-N	sulfatinib
JCP2022_003951	AUMHDRMJJNZTPB-UHFFFAOYSA-N	sulfinpyrazone
JCP2022_111882	YZMCKZRAOLZXAZ-UHFFFAOYSA-N	sulfisomidin
JCP2022_085773	SUVMJBTUFCVSAD-UHFFFAOYSA-N	sulforaphane
JCP2022_054903	MLKXDPUZXIRXEP-UHFFFAOYSA-N	sulindac
JCP2022_014121	CXVGEDCSTKKODG-UHFFFAOYSA-N	sulisobenzone
JCP2022_056815	MVOUIYUWRXPNKD-UHFFFAOYSA-N	sulmetozine
JCP2022_005912	BFCDFTHTSVTWOG-UHFFFAOYSA-N	suloctidil
JCP2022_116680	ZZORFUFYDOWNEF-UHFFFAOYSA-N	sulphadimethoxine
JCP2022_065396	OPYGFNJSCUDTBT-UHFFFAOYSA-N	sultamicillin
JCP2022_090377	UNRHXEPDKXPRTM-UHFFFAOYSA-N	sultopride
JCP2022_079045	RKZSNTNMEFVBDT-UHFFFAOYSA-N	sumanirole
JCP2022_046336	KQKPFRSPSRPDEB-UHFFFAOYSA-N	sumatriptan
JCP2022_043732	KCODNOOPOPTZMO-UHFFFAOYSA-N	SUN-11602
JCP2022_002262	ALVHFWNGOPERPY-UHFFFAOYSA-N	sunitinib
JCP2022_019096	DYZJXZOQQRXDLE-UHFFFAOYSA-O	suplatast
JCP2022_053413	MDKGKXOCJGEUJW-UHFFFAOYSA-N	suprofen
JCP2022_065007	ONWXNHPOAGOMTG-UHFFFAOYSA-N	suxibuzone
JCP2022_063518	OFUDZKKOKPGXOH-UHFFFAOYSA-N	SYM-2206
JCP2022_110326	YRIZYWQGELRKNT-UHFFFAOYSA-N	symclosene
JCP2022_110279	YRCWQPVGYLYSOX-UHFFFAOYSA-N	synephrine
JCP2022_022505	FRPJSHKMZHWJBE-UHFFFAOYSA-N	T-0070907
JCP2022_069665	PMWVYONICYRLNY-UHFFFAOYSA-N	T-025
JCP2022_083029	SGIWFELWJPNFDH-UHFFFAOYSA-N	T-0901317
JCP2022_014665	DALCQQSLNPLQFZ-UHFFFAOYSA-N	T-5224
JCP2022_106323	XVOKFRPKSAWELK-UHFFFAOYSA-N	T-5601640
JCP2022_066118	OTZVBZFYMFTYKH-UHFFFAOYSA-N	T-62
JCP2022_024999	GETAAWDSFUCLBS-UHFFFAOYSA-N	T-807
JCP2022_087208	TWPJJJZCYVFUOA-UHFFFAOYSA-N	TA-01
JCP2022_006839	BJYLYJCXYAMOFT-UHFFFAOYSA-N	tacalcitol
JCP2022_092791	VAZAPHZUAVEOMC-UHFFFAOYSA-N	tacedinaline
JCP2022_109210	YLJREFDVOIBQDA-UHFFFAOYSA-N	tacrine
JCP2022_084075	SLUYGGAVUSVJOT-UHFFFAOYSA-N	tacrolimus
JCP2022_100200	WOXKDUGGOYFFRN-UHFFFAOYSA-N	tadalafil
JCP2022_087312	TXEIIPDJKFWEEC-UHFFFAOYSA-N	tafamidis-meglumine
JCP2022_100881	WSNODXPBBALQOF-UHFFFAOYSA-N	tafluprost
JCP2022_047243	KVHRYLNQDWXAGI-UHFFFAOYSA-N	TAK-063
JCP2022_003592	ASSJTMUEFHUKMJ-UHFFFAOYSA-N	TAK-220
JCP2022_092830	VBEKXIGVIUZCNE-UHFFFAOYSA-N	TAK-243
JCP2022_116517	ZYQXEVJIFYIBHZ-UHFFFAOYSA-N	TAK-285
JCP2022_019144	DZFZXPPHBWCXPQ-UHFFFAOYSA-N	TAK-593
JCP2022_064143	OJFKUJDRGJSAQB-UHFFFAOYSA-N	TAK-632
JCP2022_039885	JHXFDSRHJRKBTE-UHFFFAOYSA-N	TAK-659
JCP2022_029669	HEKAIDKUDLCBRU-UHFFFAOYSA-N	TAK-715
JCP2022_077469	RCLQNICOARASSR-UHFFFAOYSA-N	TAK-733
JCP2022_009604	BZCALJIHZVNMGJ-UHFFFAOYSA-N	TAK-875
JCP2022_099305	WKDACQVEJIVHMZ-UHFFFAOYSA-N	TAK-901
JCP2022_028268	GWRSATNRNFYMDI-UHFFFAOYSA-N	TAK-960
JCP2022_021157	FKCMADOPPWWGNZ-UHFFFAOYSA-N	talabostat
JCP2022_086505	SZBGQDXLNMELTB-UHFFFAOYSA-N	taladegib
JCP2022_038447	JACAAXNEHGBPOQ-UHFFFAOYSA-N	talampanel
JCP2022_108298	YGMOBDCMAASSKC-UHFFFAOYSA-N	talazoparib
JCP2022_114215	ZMELOYOKMZBMRB-UHFFFAOYSA-N	talmapimod
JCP2022_006509	BIAVGWDGIJKWRM-UHFFFAOYSA-N	talnetant
JCP2022_002564	ANMLJLFWUCQGKZ-UHFFFAOYSA-N	talniflumate
JCP2022_112979	ZFPKQDYTSNSALD-UHFFFAOYSA-N	taltirelin
JCP2022_069711	PNBQDOVOFVVZTG-UHFFFAOYSA-N	taltobulin
JCP2022_021225	FKMJXALNHKIDOD-UHFFFAOYSA-N	TAME
JCP2022_056666	MUTNCGKQJGXKEM-UHFFFAOYSA-N	tamibarotene
JCP2022_003711	ATFXVNUWQOXRRU-UHFFFAOYSA-N	taminadenant
JCP2022_059520	NKANXQFJJICGDU-UHFFFAOYSA-N	tamoxifen
JCP2022_017720	DRHKJLXJIQTDTD-UHFFFAOYSA-N	tamsulosin
JCP2022_071857	PYVFWTPEBMRKSR-UHFFFAOYSA-N	tanaproget
JCP2022_102765	XCISMQWGDMQWLH-UHFFFAOYSA-N	tandospirone
JCP2022_092267	UXXQOJXBIDBUAC-UHFFFAOYSA-N	tandutinib
JCP2022_083626	SJHRVDFSSOGKDR-UHFFFAOYSA-N	tanespimycin
JCP2022_090019	ULSUXBXHSYSGDT-UHFFFAOYSA-N	tangeritin
JCP2022_051209	LRBQNJMCXXYXIU-UHFFFAOYSA-N	tannic-acid
JCP2022_001567	AIGAZQPHXLWMOJ-UHFFFAOYSA-N	tanshinone-I
JCP2022_033535	HYXITZLLTYIPOF-UHFFFAOYSA-N	tanshinone-IIA
JCP2022_113586	ZISJNXNHJRQYJO-UHFFFAOYSA-N	tapinarof
JCP2022_053744	MFFBXYNKZHTCEY-UHFFFAOYSA-N	taprenepag
JCP2022_092276	UXZDMXYRRQJIBJ-UHFFFAOYSA-N	tarafenacin
JCP2022_074336	QLYKJCMUNUWAGO-UHFFFAOYSA-N	taranabant
JCP2022_049240	LGGHDPFKSSRQNS-UHFFFAOYSA-N	tariquidar
JCP2022_010411	CDNLAQOKAXRAOM-UHFFFAOYSA-N	tartaric-acid
JCP2022_079769	ROWSTIYZUWEOMM-UHFFFAOYSA-N	TAS-103
JCP2022_005854	BEUQXVWXFDOSAQ-UHFFFAOYSA-N	taselisib
JCP2022_070862	PTOIAAWZLUQTIO-UHFFFAOYSA-N	tasimelteon
JCP2022_101664	WWONFUQGBVOKOF-UHFFFAOYSA-N	tasisulam
JCP2022_090380	UNRWIPNEFZWESY-UHFFFAOYSA-N	tasquinimod
JCP2022_104892	XOAAWQZATWQOTB-UHFFFAOYSA-N	taurine
JCP2022_097761	WBWWGRHZICKQGZ-UHFFFAOYSA-N	taurocholate
JCP2022_091049	URJQSMIFSMHWSP-UHFFFAOYSA-N	tauroglycocholate
JCP2022_001800	AJKIRUJIDFJUKJ-UHFFFAOYSA-N	taurolidine
JCP2022_049121	LFQDNHWZDQTITF-UHFFFAOYSA-N	tavaborole
JCP2022_018471	DVJXNXPFYJIACK-UHFFFAOYSA-N	tavilermide
JCP2022_009559	BYVWXQRJRYELNP-UHFFFAOYSA-N	taxifolin
JCP2022_063672	OGQICQVSFDPSEI-UHFFFAOYSA-N	tazarotene
JCP2022_061098	NSQSAUGJQHDYNO-UHFFFAOYSA-N	tazemetostat
JCP2022_050949	LPQZKKCYTLCDGQ-UHFFFAOYSA-N	tazobactam
JCP2022_116332	ZXSGSFMORAILEY-UHFFFAOYSA-N	TBA-354
JCP2022_084183	SMJAMOAYGIVKRI-UHFFFAOYSA-N	TC-ASK-10
JCP2022_067261	PAEBEUZTAPIOIO-UHFFFAOYSA-N	TC-FPR-43
JCP2022_017785	DRSZMILOMUPIBJ-UHFFFAOYSA-N	TC-G-1008
JCP2022_101078	WTKBRPXPNAKVEQ-UHFFFAOYSA-N	TC-H-106
JCP2022_102906	XDEFNAWAKYQBQY-UHFFFAOYSA-N	TC-Mps1-12
JCP2022_006377	BHJJWVDKNXABFS-UHFFFAOYSA-N	TC-S-7003
JCP2022_012818	CQKBSRPVZZLCJE-UHFFFAOYSA-N	TC-S-7004
JCP2022_014574	DAAGOCSHXCDWDY-UHFFFAOYSA-N	TC-S-7005
JCP2022_034352	IDLAOWFFKWRNHB-UHFFFAOYSA-N	TCID
JCP2022_023781	FYIBXBFDXNPBSF-UHFFFAOYSA-N	TCN201
JCP2022_050620	LNUXNUNUGIHCPA-UHFFFAOYSA-N	TCN238
JCP2022_037393	ITXAAOWFOURIHK-UHFFFAOYSA-N	TCS-2314
JCP2022_022682	FSPQCTGGIANIJZ-UHFFFAOYSA-N	TCS-359
JCP2022_012432	COFVZFLCAOUMJT-UHFFFAOYSA-N	TCS-OX2-29
JCP2022_085938	SVSYJTYGPLVUOZ-UHFFFAOYSA-N	TCS-PIM-1-1
JCP2022_061889	NWWZMECSQFUIGC-UHFFFAOYSA-O	TCV-309
JCP2022_108264	YGIDGBAHDZEYMT-UHFFFAOYSA-N	TD139
JCP2022_084458	SNUDIPVBUUXCDG-UHFFFAOYSA-N	tebipenem
JCP2022_063333	OESBDSFYJMDRJY-UHFFFAOYSA-N	tecadenoson
JCP2022_115974	ZVQUCWXZCKWZBP-UHFFFAOYSA-N	tecalcet
JCP2022_103233	XFALPSLJIHVRKE-UHFFFAOYSA-N	tedizolid
JCP2022_116617	ZZEMPAYSEHOMNO-UHFFFAOYSA-N	tedizolid-phosphate
JCP2022_035548	IKBKZGMPCYNSLU-UHFFFAOYSA-N	tegaserod
JCP2022_102527	XBEQSQDCBSKCHJ-UHFFFAOYSA-N	tegobuvir
JCP2022_077174	RAXMVMGVQGYZCD-UHFFFAOYSA-N	teicoplanin
JCP2022_005139	BBAWEDCPNXPBQM-UHFFFAOYSA-N	telaprevir
JCP2022_073014	QFCXANHHBCGMAS-UHFFFAOYSA-N	telatinib
JCP2022_036710	IQFYYKKMVGJFEH-UHFFFAOYSA-N	telbivudine
JCP2022_010922	CGDZXLJGHVKVIE-UHFFFAOYSA-N	telcagepant
JCP2022_049894	LJVAJPDWBABPEJ-UHFFFAOYSA-N	telithromycin
JCP2022_102573	XBJWOGLKABXFJE-UHFFFAOYSA-N	telmesteine
JCP2022_079329	RMMXLENWKUUMAY-UHFFFAOYSA-N	telmisartan
JCP2022_058096	NCLGDOBQAWBXRA-UHFFFAOYSA-N	telotristat
JCP2022_053473	MDSQOJYHHZBZKA-UHFFFAOYSA-N	telotristat-ethyl
JCP2022_080321	RRTPWQXEERTRRK-UHFFFAOYSA-N	telratolimod
JCP2022_020906	FIQOFIRCTOWDOW-UHFFFAOYSA-N	temocapril
JCP2022_029343	HCNNZWKIHZUMHS-UHFFFAOYSA-N	temoporfin
JCP2022_007768	BPEGJWRSRHCHSN-UHFFFAOYSA-N	temozolomide
JCP2022_013118	CSGAUKGQUCHWDP-UHFFFAOYSA-N	tempol
JCP2022_116210	ZWYQUVBAZLHTHP-UHFFFAOYSA-N	temsirolimus
JCP2022_069234	PKQXLRYFPSZKDU-UHFFFAOYSA-N	TEN-010
JCP2022_029587	HDXDQPRPFRKGKZ-UHFFFAOYSA-N	tenalisib
JCP2022_112221	ZBFDAUIVDSSISP-UHFFFAOYSA-N	tenatoprazole
JCP2022_098637	WGRQANOPCQRCME-UHFFFAOYSA-N	teneligliptin
JCP2022_060944	NRUKOCRGYNPUPR-UHFFFAOYSA-N	teniposide
JCP2022_101212	WUCSXTDWYHOFKK-UHFFFAOYSA-N	tenofovir
JCP2022_048687	LDEKQSIMHVQZJK-UHFFFAOYSA-N	tenofovir-alafenamide
JCP2022_039519	JFVZFKDSXNQEJW-UHFFFAOYSA-N	tenofovir-disoproxil
JCP2022_100196	WOWJIWFCOPZFGV-UHFFFAOYSA-N	tenovin-1
JCP2022_008921	BVJSXSQRIUSRCO-UHFFFAOYSA-N	tenovin-6
JCP2022_065984	OTGJPAOGHQFBMI-UHFFFAOYSA-N	tenoxicam
JCP2022_116111	ZWKJWVSEDISQIS-UHFFFAOYSA-N	TEPP-46
JCP2022_032621	HUCXKZBETONXFO-UHFFFAOYSA-N	teprenone
JCP2022_093047	VCKUSRYTPJJLNI-UHFFFAOYSA-N	terazosin
JCP2022_017225	DOMXUEMWDBAQBQ-UHFFFAOYSA-N	terbinafine
JCP2022_106563	XWTYSIMOBUGWOL-UHFFFAOYSA-N	terbutaline
JCP2022_007148	BLSQLHNBWJLIBQ-UHFFFAOYSA-N	terconazole
JCP2022_027811	GUGOEEXESWIERI-UHFFFAOYSA-N	terfenadine
JCP2022_057667	NABQBYDEMLGCEO-UHFFFAOYSA-N	teriflunomide
JCP2022_005810	BENFXAYNYRLAIU-UHFFFAOYSA-N	terlipressin
JCP2022_066233	OUPZKGBUJRBPGC-UHFFFAOYSA-N	teroxirone
JCP2022_077293	RBNWAMSGVWEHFP-UHFFFAOYSA-N	terpene
JCP2022_032997	HWEOXFSBSQIWSY-UHFFFAOYSA-N	terutroban
JCP2022_014031	CXGTZJYQWSUFET-UHFFFAOYSA-N	tesaglitazar
JCP2022_054710	MKJIEFSOBYUXJB-UHFFFAOYSA-N	tetrabenazine
JCP2022_026003	GKCBAIGFKIBETG-UHFFFAOYSA-N	tetracaine
JCP2022_056569	MUHBBHLZPHKTTR-UHFFFAOYSA-N	tetracycline
JCP2022_036475	IPBCWPPBAWQYOO-UHFFFAOYSA-N	tetradecylthioacetic-acid
JCP2022_111600	YXWQTVWJNHKSCC-UHFFFAOYSA-N	tetrahydropapaverine
JCP2022_088295	UCKYOOZPSJFJIZ-UHFFFAOYSA-N	tetrahydrouridine
JCP2022_009475	BYJAVTDNIXVSPW-UHFFFAOYSA-N	tetrahydrozoline
JCP2022_077874	REQPQFUJGGOFQL-UHFFFAOYSA-N	tetramethylthiuram-monosulfide
JCP2022_101522	WVTKBKWTSCPRNU-UHFFFAOYSA-N	tetrandrine
JCP2022_015814	DGQOCLATAPFASR-UHFFFAOYSA-N	tetroquinone
JCP2022_054616	MJUVRTYWUMPBTR-UHFFFAOYSA-N	tezacaftor
JCP2022_059825	NLSSUSRERAMBTA-UHFFFAOYSA-N	TFC-007
JCP2022_006270	BGVLELSCIHASRV-UHFFFAOYSA-N	TG-003
JCP2022_096865	VXBAJLGYBMTJCY-UHFFFAOYSA-N	TG-02
JCP2022_003204	AQSSMEORRLJZLU-UHFFFAOYSA-N	TG-100572
JCP2022_090529	UOORQSPLBHUQDQ-UHFFFAOYSA-N	TG-100713
JCP2022_040722	JMGXJHWTVBGOKG-UHFFFAOYSA-N	TG-100801
JCP2022_042337	JVDOKQYTTYUYDV-UHFFFAOYSA-N	TG-101209
JCP2022_089608	UJIAQDJKSXQLIT-UHFFFAOYSA-N	TG100-115
JCP2022_037558	IUVCFHHAEHNCFT-UHFFFAOYSA-N	TGR-1202
JCP2022_012686	CPRAGQJXBLMUEL-UHFFFAOYSA-N	TGX-221
JCP2022_089046	UGJWRPJDTDGERK-UHFFFAOYSA-N	TH-302
JCP2022_069793	PNMYJIOQIAEYQL-UHFFFAOYSA-N	TH-588
JCP2022_088656	UEJJHQNACJXSKW-UHFFFAOYSA-N	thalidomide
JCP2022_070068	PPAIMZHKIXDJRN-UHFFFAOYSA-N	thiamet-g
JCP2022_043198	JZRWCGZRTZMZEH-UHFFFAOYSA-N	thiamine
JCP2022_106455	XWGNDHBWCQCPLM-UHFFFAOYSA-N	thiamine-pyrophosphate
JCP2022_066087	OTVAEFIXJLOWRX-UHFFFAOYSA-N	thiamphenicol
JCP2022_017129	DOBKQCZBPPCLEG-UHFFFAOYSA-N	thiazovivin
JCP2022_102844	XCTYLCDETUVOIP-UHFFFAOYSA-N	thiethylperazine
JCP2022_048941	LEQAKWQJCITZNK-UHFFFAOYSA-N	thiocolchicoside
JCP2022_001180	AGBQKNBQESQNJD-UHFFFAOYSA-N	thioctic-acid
JCP2022_102083	WYWHKKSPHMUBEB-UHFFFAOYSA-N	thioguanine
JCP2022_033293	HXQVQGWHFRNKMS-UHFFFAOYSA-M	thiomersal
JCP2022_073247	QGHREAKMXXNCOA-UHFFFAOYSA-N	thiophanate
JCP2022_045325	KLBQZWRITKRQQV-UHFFFAOYSA-N	thioridazine
JCP2022_091373	UTBOEBCWXGDOGI-UHFFFAOYSA-N	thiostrepton
JCP2022_021886	FOCVUCIESVLUNU-UHFFFAOYSA-N	thiotepa
JCP2022_025061	GFBKORZTTCHDGY-UHFFFAOYSA-N	thiothixene
JCP2022_047009	KUAZQDVKQLNFPE-UHFFFAOYSA-N	thiram
JCP2022_016766	DLVXFZWSPCOWSN-UHFFFAOYSA-N	THK5351
JCP2022_036462	IOYZYMQFUSNATM-UHFFFAOYSA-N	thonzonium
JCP2022_027849	GULNIHOSWFYMRN-UHFFFAOYSA-N	thonzylamine
JCP2022_054065	MGSRCZKZVOBKFT-UHFFFAOYSA-N	thymol
JCP2022_083277	SHOKWSLXDAIZPP-UHFFFAOYSA-N	thymol-iodide
JCP2022_070734	PSWFFKRAVBDQEG-UHFFFAOYSA-N	thymopentin
JCP2022_059447	NJSVYIXLKIJTAN-UHFFFAOYSA-N	THZ1
JCP2022_086728	TUERFPPIPKZNKE-UHFFFAOYSA-N	THZ1-R
JCP2022_020977	FJBAMBVFKFYDKU-UHFFFAOYSA-N	THZ2
JCP2022_099101	WJCNZQLZVWNLKY-UHFFFAOYSA-N	tiabendazole
JCP2022_067495	PBJUNZJWGZTSKL-UHFFFAOYSA-N	tiagabine
JCP2022_039920	JICJBGPOMZQUBB-UHFFFAOYSA-N	tianeptine
JCP2022_042107	JTVPZMFULRWINT-UHFFFAOYSA-N	tiapride
JCP2022_027820	GUHPRPJDBZHYCJ-UHFFFAOYSA-N	tiaprofenic-acid
JCP2022_066608	OWOUIGIVGMODJP-UHFFFAOYSA-N	TIC10
JCP2022_063279	OEKWJQXRCDYSHL-UHFFFAOYSA-N	ticagrelor
JCP2022_063819	OHKOGUYZJXTSFX-UHFFFAOYSA-N	ticarcillin
JCP2022_068699	PHWBOXQYWZNQIN-UHFFFAOYSA-N	ticlopidine
JCP2022_069563	PMJIHLSCWIDGMD-UHFFFAOYSA-N	tideglusib
JCP2022_083482	SINQIEAULQKUPD-UHFFFAOYSA-N	tie2-kinase-inhibitor
JCP2022_047837	KYSFUHHFTIGRJN-UHFFFAOYSA-N	tifenazoxide
JCP2022_029823	HFGTWXXQCHUAMV-UHFFFAOYSA-N	tigecycline
JCP2022_042078	JTSDBFGMPLKDCD-UHFFFAOYSA-N	tilmicosin
JCP2022_055683	MPMFCABZENCRHV-UHFFFAOYSA-N	tilorone
JCP2022_007100	BLJRIMJGRPQVNF-UHFFFAOYSA-N	timolol
JCP2022_019181	DZLNHFMRPBPULJ-UHFFFAOYSA-N	timonacic
JCP2022_030599	HJLSLZFTEKNLFI-UHFFFAOYSA-N	tinidazole
JCP2022_068219	PFENFDGYVLAFBR-UHFFFAOYSA-N	tinoridine
JCP2022_076492	QXHHHPZILQDDPS-UHFFFAOYSA-N	tioconazole
JCP2022_065961	OTDJAMXESTUWLO-UHFFFAOYSA-N	tioguanine
JCP2022_110707	YTGJWQPHMWSCST-UHFFFAOYSA-N	tiopronin
JCP2022_107697	YDDXVAXDYKBWDX-UHFFFAOYSA-N	tiotidine
JCP2022_048948	LERNTVKEWCAPOY-UHFFFAOYSA-N	tiotropium
JCP2022_084103	SLYPOVJCSQHITR-UHFFFAOYSA-N	tioxolone
JCP2022_069357	PLHJCIYEEKOWNM-UHFFFAOYSA-N	tipifarnib
JCP2022_075187	QQHMKNYGKVVGCZ-UHFFFAOYSA-N	tipiracil
JCP2022_063196	ODXQFEWQSHNQNI-UHFFFAOYSA-N	tiplaxtinin
JCP2022_044940	KJAMZCVTJDTESW-UHFFFAOYSA-N	tiracizine
JCP2022_065740	ORYDPOVDJJZGHQ-UHFFFAOYSA-N	tirapazamine
JCP2022_080473	RSQGZEAXODVTOL-UHFFFAOYSA-N	tirasemtiv
JCP2022_090587	UOWZUVNAGUAEQC-UHFFFAOYSA-N	tiratricol
JCP2022_012469	COKMIXFXJJXBQG-UHFFFAOYSA-N	tirofiban
JCP2022_084705	SPBRERBTQCKOBN-UHFFFAOYSA-N	tivantinib
JCP2022_084783	SPMVMDHWKHCIDT-UHFFFAOYSA-N	tivozanib
JCP2022_103401	XFYDIVBRZNQMJC-UHFFFAOYSA-N	tizanidine
JCP2022_016544	DKORMNNYNRPTBJ-UHFFFAOYSA-N	TMC-353121
JCP2022_090442	UOBYJVFBFSLCTQ-UHFFFAOYSA-N	TMC647055
JCP2022_038984	JDBCWSHYEQUBLW-UHFFFAOYSA-N	TMS
JCP2022_059846	NLVFBUXFDBBNBW-UHFFFAOYSA-N	tobramycin
JCP2022_008737	BUJAGSGYPOAWEI-UHFFFAOYSA-N	tocainide
JCP2022_028671	GZEHPNWWXZEWLN-UHFFFAOYSA-N	toceranib
JCP2022_002683	AOBORMOPSGHCAX-UHFFFAOYSA-N	tocofersolan
JCP2022_089627	UJLAWZDWDVHWOW-UHFFFAOYSA-N	tofacitinib
JCP2022_096820	VWVKUNOPTJGDOB-UHFFFAOYSA-N	tofogliflozin
JCP2022_066147	OUDSBRTVNLOZBN-UHFFFAOYSA-N	tolazamide
JCP2022_040064	JIVZKJJQOZQXQB-UHFFFAOYSA-N	tolazoline
JCP2022_040599	JLRGJRBPOGGCBT-UHFFFAOYSA-N	tolbutamide
JCP2022_054422	MIQPIUSUKVNLNT-UHFFFAOYSA-N	tolcapone
JCP2022_108027	YEZNLOUZAIOMLT-UHFFFAOYSA-N	tolfenamic-acid
JCP2022_030637	HJQILFPVRNHTIG-UHFFFAOYSA-N	tolimidone
JCP2022_090741	UPSPUYADGBWSHF-UHFFFAOYSA-N	tolmetin
JCP2022_023097	FUSNMLFNXJSCDI-UHFFFAOYSA-N	tolnaftate
JCP2022_047389	KWBTZIFLQYYPTH-UHFFFAOYSA-N	tolonidine
JCP2022_057241	MXUNKHLAEDCYJL-UHFFFAOYSA-N	toloxatone
